"regime_param_1","regime_param_2","m","kappa","distance"
0.55,2.88539981181443,0.55,2.88539981181443,0.103131889030397
0.583333333333333,2.88539981181443,0.583333333333333,2.88539981181443,0.124836549340414
0.616666666666667,2.88539981181443,0.616666666666667,2.88539981181443,0.148031922649427
0.65,2.88539981181443,0.65,2.88539981181443,0.172247524600381
0.683333333333333,2.88539981181443,0.683333333333333,2.88539981181443,0.197276819549814
0.716666666666667,2.88539981181443,0.716666666666667,2.88539981181443,0.223095606753927
0.75,2.88539981181443,0.75,2.88539981181443,0.249940929426561
0.25,4.10778778214782,0.25,4.10778778214782,0.12282304450086
0.283333333333333,4.10778778214782,0.283333333333333,4.10778778214782,0.0953948600722786
0.316666666666667,4.10778778214782,0.316666666666667,4.10778778214782,0.0712891903874435
0.35,4.10778778214782,0.35,4.10778778214782,0.0518731932798632
0.383333333333333,4.10778778214782,0.383333333333333,4.10778778214782,0.0392662310016521
0.416666666666667,4.10778778214782,0.416666666666667,4.10778778214782,0.0367740611631461
0.45,4.10778778214782,0.45,4.10778778214782,0.0437186461564116
0.483333333333333,4.10778778214782,0.483333333333333,4.10778778214782,0.0583013488784936
0.516666666666667,4.10778778214782,0.516666666666667,4.10778778214782,0.0777666594420931
0.55,4.10778778214782,0.55,4.10778778214782,0.0993942683112372
0.583333333333333,4.10778778214782,0.583333333333333,4.10778778214782,0.122057928513449
0.616666666666667,4.10778778214782,0.616666666666667,4.10778778214782,0.14513209462928
0.65,4.10778778214782,0.65,4.10778778214782,0.168626207954484
0.683333333333333,4.10778778214782,0.683333333333333,4.10778778214782,0.19268629992238
0.716666666666667,4.10778778214782,0.716666666666667,4.10778778214782,0.217511248973343
0.75,4.10778778214782,0.75,4.10778778214782,0.243354033689966
0.25,5.84803547642573,0.25,5.84803547642573,0.114989352523073
0.283333333333333,5.84803547642573,0.283333333333333,5.84803547642573,0.0877431546907622
0.316666666666667,5.84803547642573,0.316666666666667,5.84803547642573,0.0624967207980397
0.35,5.84803547642573,0.35,5.84803547642573,0.0408938790578864
0.383333333333333,5.84803547642573,0.383333333333333,5.84803547642573,0.025925816364963
0.416666666666667,5.84803547642573,0.416666666666667,5.84803547642573,0.0243874926421865
0.45,5.84803547642573,0.45,5.84803547642573,0.0358482987435243
